timestamp_us,up,down,left,right
298156662,1,0,0,0
302652153,0,0,0,1
304733929,0,0,0,0
305413402,0,1,0,0
306142965,0,0,0,0
306874043,1,0,0,0
309191062,0,0,1,0
310268028,1,0,0,0
315866865,0,0,1,0
317338960,0,0,0,0
317990380,0,1,0,0
324263830,0,0,0,1
329355185,0,0,0,0
330075934,0,1,0,0
333024322,0,0,0,0
333391336,0,0,0,1
335803934,0,0,0,0
336226395,1,0,0,0
341344876,0,0,0,0
341742377,0,0,0,1
342966302,0,0,0,0
344956419,1,0,0,0
345854193,0,0,0,0
