timestamp_us,up,down,left,right
202579155,0,0,1,0
206637164,1,0,0,0
211101055,0,0,0,1
212698242,1,0,0,0
214974662,0,0,1,0
219149153,0,0,0,0
221136826,0,1,0,0
224357543,0,0,0,0
225399474,0,0,1,0
229055981,0,0,0,0
229484324,1,0,0,0
230605943,0,0,0,0
231527203,0,0,0,1
234078734,0,0,0,0
234498106,1,0,0,0
237479387,0,0,0,1
239205837,1,0,0,0
241434829,0,0,0,1
242897418,1,0,0,0
248120498,0,0,0,1
249855307,1,0,0,0
252407859,0,0,0,1
253639324,0,1,0,0
257317275,0,0,0,0
